roc_auc_test,roc_auc_train,data_name,fold_index,nrow,ncol,num_rules,avg_rule_length,train_test_prob_diff,logloss_train,logloss_test,runtime,overlap_perc,random_picking_roc_auc,random_picking_logloss
0.9878048780487805,0.9390243902439024,14_glass.npz,0,171,7,1,1.0,0.06432748538011696,0.09036011033713395,0.06976646572903204,2.8450121879577637,0.0,0.9878048780487806,0.06976646572903203
0.9878048780487805,0.9390243902439024,14_glass.npz,1,171,7,1,1.0,0.06432748538011696,0.09036011033713395,0.06976646572903204,0.14225339889526367,0.0,0.9878048780487806,0.06976646572903203
0.9268292682926829,0.9542682926829269,14_glass.npz,2,171,7,1,1.0,0.008771929824561406,0.08047257259627272,0.1067027470265732,0.1385650634765625,0.0,0.9268292682926826,0.1067027470265732
0.9268292682926829,0.9542682926829269,14_glass.npz,3,171,7,1,1.0,0.008771929824561406,0.08047257259627272,0.10670274702657317,0.1333608627319336,0.0,0.9268292682926826,0.10670274702657316
0.9146341463414633,0.9573170731707318,14_glass.npz,4,172,7,1,1.0,0.030523255813953487,0.08384069201064344,0.09941658994952113,0.2013556957244873,0.0,0.9146341463414632,0.09941658994952114
